phage_taxid,phage_name,phage_accession,phage_gi,phage_date,host_taxid,host_name,host_superkingdom,host_phylum,host_class,host_order,host_family,host_genus,host_species
546807,Mycobacterium phage ScottMcG,NC_011269,1368571445,2008,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2099449,Mycobacterium phage Scowl,NC_052410,1959147107,2018,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1327775,Mycobacterium phage SDcharge11,KC661274,485726351,2013,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2776873,Mycobacterium phage Seabastian,NC_051708,1938367942,2020,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1458714,Mycobacterium phage Seabiscuit,NC_024136,640883762,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1698713,Mycobacterium phage Seagreen,NC_028813,971745542,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1052672,Mycobacterium phage Sebata,NC_041993,1631930904,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1034146,Mycobacterium phage Send513,NC_042033,1631936488,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2301619,Mycobacterium phage Serendipitous,NC_051587,1938305271,2018,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1035484,Mycobacterium phage Serendipity,JN006063,339752654,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1701853,Mycobacterium phage Serenity,NC_028932,971757153,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1235694,Mycobacterium phage Serpentine,JX649096,441461458,2012,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1327776,Mycobacterium phage Severus,NC_021307,508179825,2013,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1034124,Mycobacterium phage Shaka,JF792674,333495719,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1983447,Mycobacterium phage Shandong1,NC_051602,1938306707,2017,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1036615,Mycobacterium phage Shauna1,NC_041989,1631930397,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1647313,Mycobacterium phage ShedlockHolmes,NC_028846,971748756,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1589274,Mycobacterium phage Sheen,NC_028914,971755189,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1036616,Mycobacterium phage ShiLan,NC_041988,1631930288,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1821727,Mycobacterium phage Shipwreck,NC_031261,1070639280,2016,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1296647,Mycobacterium phage ShiVal,NC_028674,966199142,2013,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1340835,Mycobacterium phage Shrimp,KF024734,544165615,2013,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2283259,Mycobacterium phage Sibs6,NC_052463,1959154351,2018,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1567476,Mycobacterium phage Sigman,KP027209,736000050,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1933771,Mycobacterium phage SimranZ1,NC_051709,1938368054,2016,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1034116,Mycobacterium phage SirDuracell,NC_041987,1631930141,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1034117,Mycobacterium phage SirHarley,JF937107,339784504,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2015824,Mycobacterium phage SirPhilip,NC_051627,1938309145,2017,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1327777,Mycobacterium phage SiSi,NC_021301,508178111,2013,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1821539,Mycobacterium phage SkinnyPete,NC_041882,1631917779,2016,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
701456,Mycobacterium phage SkiPole,NC_023748,609252819,2009,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2027901,Mycobacterium phage Smairt,NC_052464,1959154485,2017,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1673873,Mycobacterium phage Smeadley,NC_028860,971749942,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2656604,Mycobacterium phage Snazzy,NC_052465,1959154627,2019,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1873887,Mycobacterium phage Sneeze,NC_031102,1070105065,2016,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1698714,Mycobacterium phage Snenia,NC_028778,971742441,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
555603,Mycobacterium phage Solon,NC_011267,203463359,2008,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1458725,Mycobacterium phage Soto,NC_025438,712913690,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2743996,Mycobacterium phage Soul22,NC_051723,1938369533,2020,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1739966,Mycobacterium phage Sparkdehlily,NC_028654,966197557,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1527493,Mycobacterium phage Sparky,NC_026597,764160820,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1147141,Mycobacterium phage Spartacus,NC_041986,1631930030,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1567452,Mycobacterium phage Spike509,KP017311,735998047,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2502422,Mycobacterium phage SpikeBT,NC_052466,1959154763,2019,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2301571,Mycobacterium phage Spikelee,NC_051710,1938368158,2018,1763,Mycobacterium,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,
2023953,Mycobacterium phage Spoonbill,NC_051711,1938368263,2017,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
546808,Mycobacterium phage Spud,NC_011270,203460520,2008,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1527512,Mycobacterium phage Squirty,NC_026588,764159860,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2656605,Mycobacterium phage StAnnes,NC_051712,1938368367,2019,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1089137,Mycobacterium phage Stinger,NC_023741,609252170,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2776872,Mycobacterium phage STLscum,NC_052467,1959154891,2020,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1414748,Mycobacterium phage Suffolk,NC_023563,589890113,2013,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2572318,Mycobacterium phage Sumter,NC_052468,1959155038,2019,1772,Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1913038,Mycobacterium phage SuperGrey,NC_051713,1938368478,2016,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2517970,Mycobacterium phage SwagPigglett,NC_051714,1938368582,2019,1772,Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1555235,Mycobacterium phage SweetiePie,NC_029043,1344462972,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1527534,Mycobacterium phage Swirley,NC_028912,971754983,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1458715,Mycobacterium phage Swish,NC_028658,966197915,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1034118,Mycobacterium phage Switzer,NC_041985,1631929938,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1175504,Mycobacterium phage SWU1,NC_017973,388570523,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1204515,Mycobacterium phage Taj,NC_025433,712913311,2012,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1089107,Mycobacterium phage TallGrassMM,JN699010,354997884,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1897500,Mycobacterium phage Taquito,NC_051591,1938305661,2016,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1698420,Mycobacterium phage Tasp14,NC_028784,971743133,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1567477,Mycobacterium phage Taurus,KP027202,735999669,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2163598,Mycobacterium phage TChen,NC_048705,1859649647,2018,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2653768,Mycobacterium phage TDanisky,NC_051715,1938368689,2019,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1718172,Mycobacterium phage Theia,NC_028960,1344462969,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1701845,Mycobacterium phage TheloniousMonk,NC_028828,971747089,2015,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2588513,Mycobacterium phage ThetaBob,NC_048788,1859660594,2019,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1052673,Mycobacterium phage Thibault,NC_023738,593780187,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2282910,Mycobacterium phage Thonko,NC_051580,1938304563,2018,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1567478,Mycobacterium phage Thor,KP027204,735999856,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1032894,Mycobacterium phage Thora,JF957056,339751762,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1089133,Mycobacterium phage ThreeOh3D2,JN699009,354997780,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2599880,Mycobacterium phage ThulaThula,NC_051738,1938375597,2019,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2283261,Mycobacterium phage Thyatira,NC_051597,1938306220,2018,1772,Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2283261,Mycobacterium phage Thyatira,NC_051597,1938306220,2018,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1527535,Mycobacterium phage Tiffany,NC_028757,971740553,2014,1763,Mycobacterium,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,
1161934,Mycobacterium phage Tiger,NC_041984,1631929852,2012,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1032895,Mycobacterium phage Timshel,NC_041983,1631929766,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1074829,Mycobacterium phage TiroTheta9,JN561150,343197866,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
88870,Mycobacterium phage TM4,NC_003387,18496886,1998,1763,Mycobacterium,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,
88870,Mycobacterium phage TM4,NC_003387,18496886,1998,1764,Mycobacterium avium,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium
88870,Mycobacterium phage TM4,NC_003387,18496886,1998,1772,Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1891703,Mycobacterium phage Tonenili,NC_031080,1070103221,2016,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1897497,Mycobacterium phage Tortellini,NC_041888,1631918679,2016,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1035485,Mycobacterium phage Toto,NC_028906,971754532,2011,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
2656611,Mycobacterium phage Traft412,NC_052469,1959155172,2019,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
1567479,Mycobacterium phage Treddle,KP027203,735999761,2014,246196,Mycolicibacterium smegmatis MC2 155,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium smegmatis
